vx,vy,wz
8.540844978564146039e-01,9.072301615622101190e-02,8.888450482814546083e-01
9.109567412335329850e-01,1.316827425298636167e-01,9.004327781590710789e-01
6.699459263857130420e-01,7.670766919572280518e-02,8.647263777664186968e-01
6.740046761351923266e-01,6.472649063117406898e-02,8.470957368248429598e-01
6.798729224168713614e-01,-1.276588380134811851e-01,9.636674079493806611e-01
8.212806736291490273e-01,-2.469388026617094500e-01,1.238451985016517432e+00
8.368798244400029729e-01,-1.030560974458724771e-01,7.963051846335941208e-01
7.575245932940808391e-01,-4.714435872779192994e-03,7.289137212226336482e-01
8.016741323399774188e-01,8.855622022665866899e-02,8.636291352898697316e-01
7.794520187974537384e-01,5.843139981242632952e-02,9.638639910817654588e-01
7.981814920882489561e-01,-6.637539979095082032e-02,7.447875942826978068e-01
9.377808730952740257e-01,8.524773413909186859e-02,7.810197451494964582e-01
9.188169345912408081e-01,2.966557106647432773e-02,8.562749233786820513e-01
7.974992988243707615e-01,-1.301785090796496736e-01,8.855768530213145029e-01
7.417553218095813694e-01,-1.481859838532759155e-01,8.462183616806957520e-01
7.430031441842667173e-01,-6.813233348177043236e-02,9.018382470241164128e-01
7.814183745338539877e-01,-9.659291061726743913e-03,7.359778858061261086e-01
7.342384692358077114e-01,2.643373445639232711e-02,6.381605430920452848e-01
6.538713731377150395e-01,-3.152176573404309734e-02,7.093226208495457819e-01
6.548313881634834077e-01,-8.172759131531345811e-02,7.455966025412050779e-01
7.175633079593565222e-01,-4.915355724180175967e-02,7.060336063345489244e-01
8.755722470608967578e-01,-4.500116716240037951e-03,7.564848701768952521e-01
9.071544917095618610e-01,1.011198439739971755e-01,5.519604625098315509e-01
9.680940982701254915e-01,1.837538986626836568e-01,5.573622190354263761e-01
1.010811350302196043e+00,1.108159698035565549e-01,5.209411256474351104e-01
9.787319829694045570e-01,-3.725042649512520787e-02,4.804076413652353383e-01
8.515523375719499244e-01,-5.089490726999744419e-02,3.530996322402462084e-01
6.906491019359932704e-01,-1.218182534128989247e-03,1.403374137574472658e-01
7.403824581582807429e-01,6.859340740358488286e-02,6.566159393462596416e-02
6.541648815081496648e-01,1.581887462692682655e-02,5.808394094699625282e-02
7.094591294825706163e-01,-1.782183822958250535e-02,1.883384576757890505e-01
2.194860929469326094e-01,4.559518905585483589e-03,-4.371885712310893957e-02
3.844658763947214064e-01,1.102552206990268201e-02,-4.904408183260149795e-02
5.571347970620732504e-01,1.725844641195250356e-02,-5.074847482889136702e-02
5.446797813806425470e-01,-4.150936468913742072e-03,-1.301856928587820372e-02
5.493491035486596230e-01,-4.175100437567927369e-02,1.224688514329672073e-02
5.359151084037752089e-01,-4.227209852066196594e-02,-7.597127020210035775e-02
4.653119624528633813e-01,-1.423225782607622641e-02,1.001333714795104440e-02
3.829680787064729808e-01,1.168048655180863732e-02,-9.191341309933746817e-02
3.681909668615835352e-01,-1.737626636874645483e-02,-2.668883783465189619e-02
-3.953106009519727349e-02,-2.230094014736874394e-02,2.669220664063646359e-02
-1.793880686651802003e-01,7.040867000242098661e-02,6.711216078181844735e-02
-1.007310872225064963e-01,5.195164431090792956e-02,-1.169525939943041187e-03
-6.258951869064235084e-03,-2.524374476980635953e-02,2.622951216617195117e-02
7.067708079592636972e-02,-1.324934902991277766e-02,-1.584126000647693641e-02
3.699431319392450235e-02,5.802003098023107014e-03,2.077883353307392530e-02
9.884118961229728523e-03,1.772803495877029421e-03,1.781381065017056259e-03
-1.376710127823681414e-02,-2.889085355100567878e-03,-6.548045230880410877e-03
-1.565546363286163603e-02,3.477271122127981867e-03,3.687328599776618261e-03
-1.918958401753383287e-03,7.434140233399099199e-03,9.834858375137501066e-03
9.741297247058418318e-03,-7.696357926693628108e-03,-9.638937004123432697e-03
9.247479627577520622e-03,-7.305807838594613988e-03,-3.653594878736089041e-02
8.753662008096622926e-03,-6.915257750495599869e-03,-6.343296057059834292e-02
-5.032095461318599090e-03,8.218983688717322557e-04,2.109851825482340296e-04
-1.184577933435102242e-03,1.809809687454835142e-03,-1.890884273961579778e-04
-3.100216164862752179e-03,2.060182185199889091e-03,8.015566038921434662e-04
-5.587050017890659963e-03,1.961276546745751182e-04,1.288559197554434849e-02
2.249925932588260798e-03,-1.609834115561356745e-04,-8.900511372999116676e-04
-5.331835236133952716e-04,3.092984509203756428e-04,3.270442398503718446e-04
-1.275657711119453606e-03,-2.733938294036933250e-04,-3.266804049549297062e-04
4.322643661782065924e-04,-2.793992210685165194e-04,9.827977192798827144e-04
-7.178146774544786864e-04,1.212006691887019746e-03,-2.627536060864948584e-04
-7.254360075339031733e-04,-1.508496380549452856e-03,-1.963781156950131224e-04
2.249996321185233124e-03,-1.208350189808478576e-03,2.095807251009494535e-04
5.841448972761496307e-04,-3.241322484510601601e-04,6.010887882279183220e-04
-8.328984602288683550e-04,-5.155958322037621595e-04,-2.704810101809523686e-04
3.886203728098351975e-04,1.451196049139766341e-03,2.775594229372397312e-04
-1.193003053097577539e-04,-7.908027979463778728e-04,6.081393638094492000e-04
-2.212413409925311023e-03,-8.047451637456362388e-04,8.324371510363627776e-04
2.209149542441231242e-04,-1.183483921440001922e-03,-5.753411829925181038e-04
1.136501800558474811e-04,-1.186470703900794656e-03,9.211983914999567194e-04
-8.512726331864879734e-04,-4.735505287614127923e-04,-2.904815854916983496e-04
-6.967986820895674368e-04,-1.173195749278999230e-03,2.811794787577515955e-05
2.061585682586028934e-04,-2.854812647613007466e-03,-4.914416266730830141e-04
3.195176525637511474e-04,-9.051356139309061667e-04,-1.468079537668569561e-03
-5.763786766909623823e-04,1.971907467102724729e-03,-1.047676722187837473e-02
-1.057123522345278233e-03,2.573558523950167203e-03,-2.010137506895935330e-02
-7.524454962556005252e-03,-8.509980361618325884e-04,-4.998284198210870694e-02
-9.589782635228711466e-03,4.368122493213813864e-03,-7.098886501061138499e-02
2.437434298033436947e-03,2.754553527488135065e-03,-1.228111168232394329e-01
5.591938566220027579e-02,-7.188251209967036481e-03,-1.344761593350796702e-01
7.214645444951865716e-02,6.894399124303228141e-03,-1.401072903611195741e-01
1.582858081864957633e-01,-1.872305882726499338e-02,-1.920065307903942864e-01
2.419383406411771409e-01,-2.040946005308115485e-02,-2.290276941888359508e-01
2.906368179561424347e-01,1.815155418414717003e-02,-2.382652731994790440e-01
3.257179699074745360e-01,4.167728705823401519e-02,-2.604413606377802837e-01
3.294083841778069899e-01,4.244622148418743940e-02,-2.793344534374327393e-01
3.049061765504890720e-01,3.685139455276267850e-02,-2.812480747899174238e-01
3.243828224420284845e-01,-2.768536221903854927e-03,-2.650841865692368793e-01
3.673415844234358407e-01,-6.550599847575928544e-03,-3.058370143321829659e-01
4.919487531280163362e-01,2.524842251169174406e-02,-3.810423020638639136e-01
4.639208742161862742e-01,2.531826544049944200e-02,-3.397921703967222706e-01
3.308246366386181636e-01,-3.198377061038626054e-03,-3.878744114860508962e-01
3.168392467020420544e-01,-3.483950692089841927e-02,-3.699165331884601837e-01
4.040604549125898504e-01,-4.414135447638384974e-02,-4.240681354807813164e-01
4.090635120116976609e-01,3.745829622504649736e-02,-4.728321376305821278e-01
4.188951602266988705e-01,8.380733549151972439e-02,-4.700905507472588618e-01
4.216697215005285049e-01,6.300804408518220767e-02,-4.956726805878570730e-01
4.269941063467965758e-01,1.336268113870154109e-02,-5.105257457010081712e-01
4.269494637766389489e-01,-1.894688902329619978e-02,-5.401866229226394145e-01
4.641321311095363833e-01,-2.930717212493290369e-02,-6.557066848603306797e-01
4.752842851968865356e-01,3.430451943116979291e-02,-6.260053145697924704e-01
4.089763938566094992e-01,3.415927469034543695e-02,-5.516506680263237872e-01
4.040464884655798339e-01,-1.080721206751912751e-02,-6.322216814791341566e-01
4.324497319957129049e-01,-5.777574046525837254e-02,-6.562372046362817679e-01
4.646291720031452410e-01,-3.103124228714229313e-02,-6.890847490312091983e-01
4.639941908697377548e-01,-1.103969952244058389e-02,-6.321765954918764363e-01
4.583333106993675021e-01,-1.509318382989254664e-02,-6.026780666555819899e-01
5.213511061161613114e-01,-1.855616830512831980e-02,-7.904442809249410118e-01
6.582368389835226985e-01,-5.447630954295117067e-04,-8.292410569278964028e-01
7.661977230842847986e-01,3.958137104538434620e-02,-8.678953056593202708e-01
8.324541984345630308e-01,-1.028379634896645078e-03,-7.997968538014602613e-01
9.411508090770044355e-01,-1.397841861972040911e-01,-7.055803765381737369e-01
9.000485018215670374e-01,-1.215418033181798890e-01,-6.618251149857853344e-01
7.366659974369271779e-01,-1.107937986101438510e-02,-7.642251395798784763e-01
5.479594124403596167e-01,3.582410535628655773e-02,-7.269841071357853179e-01
4.502531518887053497e-01,3.836411379970731256e-02,-6.108475672008957247e-01
4.777424116066624205e-01,2.217074553985127691e-02,-7.178353360502066627e-01
6.301727149516722637e-01,-3.974717933776768936e-02,-6.904328001025162864e-01
8.288217824182446680e-01,-4.135312652300853625e-02,-7.991509029507424255e-01
1.033102076974392380e+00,-1.421423228507016079e-01,-8.195915799515727240e-01
1.097063167598404165e+00,-2.212981506102396911e-01,-5.455282785478415830e-01
1.187853336771674595e+00,-1.661442942820343105e-01,-5.590850996856879807e-01
1.034323042654948344e+00,-3.279660309239280924e-02,-5.389524166455634813e-01
8.815461288902431969e-01,1.750382618041636251e-02,-4.972163557317491045e-01
1.064440940172696193e+00,6.666693651959463424e-03,-5.384939452327482945e-01
1.190345236908930238e+00,-2.633214880281282977e-02,-4.402507029870743605e-01
1.195152163975246928e+00,7.425067317320269145e-02,-3.034207554048372613e-01
1.331165809398923816e+00,-3.529032101843299074e-03,-2.381035188303439742e-01
1.266230809767523446e+00,3.016051068137631103e-02,-1.605119382467590228e-01
1.122028654339810139e+00,1.487482135650384230e-01,9.060534267965360267e-02
1.221643128193671934e+00,-1.427952463909549705e-02,1.322411506952106755e-02
1.222294545889841100e+00,-1.337309970857387606e-02,-1.014176680982755152e-01
1.121158159342385607e+00,-1.924616931721006077e-02,5.703150753624493252e-02
1.075010622573784769e+00,2.740446343377461735e-02,-1.843251444642182713e-02
1.084896677645222685e+00,5.561859872545390354e-02,1.201583802804488399e-01
1.114378407598631604e+00,2.907170241727456000e-02,3.385434078088299104e-01
1.049375631554830601e+00,-6.199478347496413522e-02,2.938362861624479461e-01
1.186399133947288576e+00,2.158511252661186181e-02,8.200653129395244489e-01
1.154716643097587481e+00,4.818311100659630752e-02,7.563462036483739048e-01
1.018191046653524001e+00,1.240864197110725098e-01,4.917217887774021912e-01
1.155649150642751755e+00,7.787426477197652297e-02,7.590827975014813322e-01
9.999593266157893456e-01,1.701598419009841059e-02,8.487175283897161471e-01
1.016931627119804338e+00,1.055665437003665448e-02,7.131532033960124028e-01
1.207390638071008215e+00,1.006248736311195907e-02,1.048339296958931799e+00
1.247623449043218979e+00,5.739185523406461348e-02,1.081359269694052827e+00
1.148625953595886484e+00,8.136314211466876001e-02,5.805932279945156260e-01
1.290821067600381289e+00,-4.541563953808222531e-02,8.148159735087187050e-01
1.209769497167505481e+00,-3.266946922912642437e-01,8.044526185964242515e-01
1.005334061325588557e+00,-7.158543986286186600e-02,9.318927796723563972e-01
1.036096399061683826e+00,-5.447195020173212004e-04,8.767637707030477845e-01
1.174815041776084978e+00,6.518420136576474899e-02,8.694448305665007926e-01
1.146733683126376357e+00,-5.348502289523410919e-02,8.482282370660143567e-01
1.200293719137091486e+00,-6.803855704274487659e-02,9.282526840913740696e-01
1.341525765794095992e+00,4.940839475720738838e-02,9.514067539439468035e-01
1.168113431329662166e+00,1.856730886395330932e-02,9.150850165211567022e-01
9.756839613505652320e-01,-1.054509650868654808e-01,8.826767478618339213e-01
9.435488013258984674e-01,-4.141356876765715095e-02,7.260838761300589805e-01
1.099668146139437974e+00,1.369669723811871020e-01,7.239017795933510024e-01
1.122278741895199383e+00,1.513596010406639547e-01,7.997013003331279180e-01
1.113916706847016824e+00,4.113898370525111148e-02,7.186188496528936875e-01
1.152054699775108215e+00,-8.563086220253439407e-02,8.349305008478753454e-01
9.962113388567783723e-01,1.499490064298891756e-02,8.190511088150635999e-01
1.022014239744806652e+00,1.533941431898941110e-01,7.955691703872406206e-01
9.728194614842632371e-01,1.133901957414545775e-01,6.361446045470626753e-01
1.011314555903424006e+00,-9.088752721869698681e-02,5.765501777355807045e-01
1.049708351892220115e+00,-1.004878073891303375e-01,5.036545097796405468e-01
1.008941009838647762e+00,-5.461983961517971609e-02,2.764176352909248902e-01
1.103896760832428159e+00,3.268781181284584336e-02,2.069613057240126952e-01
1.119356836213259321e+00,4.239496646102822869e-02,7.980358892018274419e-02
1.082330046634995879e+00,3.846313847093039973e-02,5.181332138563796152e-02
1.048043520370006032e+00,2.901852891569466769e-02,1.161281405910623565e-01
9.866988903029640934e-01,1.028129679162383993e-02,2.255655369466052496e-01
1.169745771830718040e+00,-4.078341981166257180e-02,1.418140562973256025e-01
1.402816976039517716e+00,-3.305792724264448174e-02,1.298031606134937288e-01
1.397828757087241414e+00,-6.216288454004405967e-02,2.061051340941190968e-01
1.228804226678618772e+00,-6.674251538998678124e-02,2.854558503138482917e-01
1.092548610126869324e+00,-5.159230873857770239e-02,5.072871758626865679e-01
1.017968859068336673e+00,-2.847118223239500714e-02,5.931500770751062523e-01
1.080682294586557290e+00,4.965997989079033031e-02,7.066283685585518226e-01
1.044453394565869386e+00,5.393974336957811644e-02,8.807257402869088647e-01
9.815532413676383294e-01,5.436125089021534573e-02,1.027543799653894308e+00
7.980599693057960353e-01,6.234612728425001360e-03,1.141499998236631175e+00
8.030182162755598041e-01,-2.393428203999031223e-01,1.210416686489200089e+00
7.384924901831581012e-01,-9.284466111702444069e-02,1.025791329855072931e+00
8.957660227010191267e-01,1.243011849706015109e-01,1.069563314632166806e+00
9.375274318525571582e-01,1.542662521650668972e-01,1.221562737488214534e+00
6.724337381273302050e-01,-9.722960306152990395e-02,1.102305053441317462e+00
5.848639692775043919e-01,-1.746907823403023308e-01,1.158285754708088255e+00
7.544878697536454570e-01,-1.172503066761159951e-01,1.236821058432696185e+00
8.279659363007203510e-01,1.004418838092432376e-01,1.224579890578109342e+00
8.508824837039488109e-01,3.918133862116020272e-02,1.102426540108309982e+00
7.156350015862328329e-01,-9.698192855512346999e-02,9.883866929335072271e-01
6.576514065171241707e-01,-1.000913919823744197e-01,1.132190890118517590e+00
7.399312318895115981e-01,1.187981836138138070e-01,1.156665225601935854e+00
7.806132036894956050e-01,5.611083508858089042e-02,1.148054980476284292e+00
7.007350701860773912e-01,-8.634269661986211652e-02,1.124801076939894173e+00
7.026557993536280966e-01,-2.480202480967946821e-03,1.058016000622049146e+00
8.360117098112761491e-01,1.227969250710020666e-01,9.845204892287868770e-01
8.864401314466969772e-01,9.248525998453714647e-02,1.038450179806479801e+00
1.014139037530272791e+00,6.645295069605157423e-02,9.542796705150906611e-01
1.067443869919694421e+00,4.889267550584242006e-02,9.446670397871685942e-01
1.036795029088492193e+00,-1.362622530393642617e-01,7.366519204268856535e-01
8.089570507640010399e-01,-8.005249885089756046e-02,4.987017307609987737e-01
6.479346412333828464e-01,3.915974519016473393e-02,3.048818680725599584e-01
7.166427043322802781e-01,4.500443065297268785e-02,2.736941785912779257e-01
6.890106121218968482e-01,-9.686364903133320992e-03,2.266105081748119865e-01
7.689802119444890671e-01,-3.614632327918379517e-02,1.019608659870025191e-01
7.918433514896081604e-01,-4.526184212461553669e-02,6.359499988950606530e-04
8.723129964241579382e-01,2.477573490423017055e-02,1.987709571686102628e-02
9.566446427326192881e-01,3.240476487663637023e-02,3.991747040244741918e-02
1.003186985098617923e+00,-7.266243858880090667e-03,-5.263742389965329893e-02
9.535669949451131000e-01,-3.286413611149723024e-02,-1.507026951762069356e-01
9.726707651037184155e-01,6.649184765384723306e-02,-2.526294809988076095e-01
9.803306809370496699e-01,6.904042554356465411e-02,-2.100004091552580554e-01
9.140392552837722784e-01,7.398113505087405839e-02,-2.298147238333528852e-01
9.277352977342836482e-01,2.850238039960125563e-02,-2.579040526122720056e-01
9.618652131458710342e-01,8.020410871533470779e-03,-2.518002205518862779e-01
9.420461169603607798e-01,-1.117379291432348508e-02,-3.508144223382418936e-01
9.566125453368498066e-01,2.361452803057052449e-02,-3.377172256629591418e-01
8.862733672825083842e-01,-4.708598790546919544e-02,-2.807246407678735123e-01
9.655207988073487568e-01,-5.268815200583980979e-02,-3.601818549034015438e-01
9.003931693581945783e-01,-6.041730000301034909e-02,-3.240624336963755514e-01
8.142032149013963549e-01,-1.910065974778393794e-02,-3.655963908931919026e-01
8.998387857918813681e-01,2.166675062319450284e-01,-5.851439727302572003e-01
9.306823557721776163e-01,1.056286935756840933e-01,-4.286826772312090639e-01
1.037127377213024060e+00,-1.743417103740303037e-02,-5.699870408726612769e-01
1.066602800976809373e+00,-4.830702595238933750e-02,-7.042157204462919928e-01
8.322971429499190776e-01,1.740272116483122800e-01,-5.691372741384774780e-01
8.883802239203202333e-01,2.763671978656968564e-01,-6.286728431264020367e-01
1.120093202787682651e+00,1.205592638167802266e-01,-8.340291414133071957e-01
1.013511656402901862e+00,-9.255781505860936897e-02,-7.338845742317252618e-01
9.014933620837966011e-01,6.592034323984471977e-02,-7.804530470378622242e-01
7.703494889144164581e-01,1.056340101909010454e-01,-7.443787378590194237e-01
7.477514181954729722e-01,8.434497574303584377e-02,-6.246746177988102833e-01
9.510620484061648172e-01,5.343492873694309642e-02,-9.255673033951922202e-01
1.159546842676401290e+00,-8.517195709559252648e-02,-1.308758077325012259e+00
1.174212224832659412e+00,-8.570246820191783355e-02,-9.502598750377433401e-01
1.089750219704393341e+00,-4.411907232827202291e-02,-7.063294566438650390e-01
1.033771956480435961e+00,1.917633303603607717e-02,-8.483680488195148861e-01
9.437854962676274218e-01,4.683194158626379291e-03,-1.037545262967422666e+00
1.145587332649474099e+00,4.616386662704551926e-03,-9.111661709336791315e-01
1.130420345161889939e+00,-4.275799092276411084e-02,-8.510781680399869265e-01
1.064214896707802671e+00,2.581343391259744227e-02,-8.358553858120145730e-01
1.046583262317762664e+00,2.693809611541772217e-02,-8.599811912048529461e-01
1.042816189655761949e+00,6.988463557007600080e-02,-8.894472383661872206e-01
9.738627465748559420e-01,8.086699999633160940e-02,-8.846678474664065872e-01
9.044092298055969037e-01,2.644831322688673964e-02,-8.225825847194609963e-01
8.915423437584397703e-01,-1.708408683268383688e-02,-6.212027676443180324e-01
1.054914595341228223e+00,1.488915884755675177e-02,-7.650408926189613545e-01
1.250283949178139675e+00,7.964426862282986130e-02,-7.363787475207973499e-01
1.248105260016373785e+00,-7.338596708745229354e-04,-6.690502226415129261e-01
1.164626159887041323e+00,-4.620035959358500394e-02,-6.297136044724713777e-01
1.083339555578938906e+00,8.858570448935149111e-03,-6.569427963015932459e-01
8.571609537365136866e-01,6.381399033339454907e-02,-5.892589532423432308e-01
9.309995622162351436e-01,4.749001583663172571e-02,-5.842476317771516658e-01
1.017720933717650933e+00,2.766353684088499257e-02,-6.304908599500373967e-01
1.036991378676167530e+00,-5.614182484985524163e-02,-7.093972000231028030e-01
9.616310100126163052e-01,5.717420824218615028e-02,-8.410361028526427418e-01
9.631481654206390797e-01,1.340186227389023321e-01,-8.884315861362714895e-01
7.300598361465592268e-01,5.684038634149515823e-02,-7.854866004580320915e-01
8.749779106978174958e-01,4.967311791956717515e-02,-8.239602414131207420e-01
9.624641947565117928e-01,4.082595111349189045e-04,-1.021125420263226058e+00
9.910438415231472842e-01,-6.187200262628660130e-02,-9.759924820788833388e-01
1.041776602300067633e+00,-3.894560779932706301e-02,-8.602101045341663532e-01
1.192869339442965471e+00,2.816911730343189812e-02,-9.410830143274385717e-01
1.133542113192391732e+00,1.279936749475471258e-01,-9.089562450894590473e-01
1.048190007565434456e+00,1.080888184159401327e-01,-9.401747402255078434e-01
1.070450264791588557e+00,-1.553537000861131452e-02,-9.491790498253690478e-01
1.039146336899142931e+00,-6.906341613084648889e-02,-8.809972984603871016e-01
8.555146321730989767e-01,-6.642495061978098692e-02,-8.673438786276723711e-01
8.531371090395387657e-01,8.573995569548809037e-02,-9.466005176330248849e-01
7.962078946957070746e-01,4.800812394164472724e-02,-8.597071498229442721e-01
8.362877300852551432e-01,3.988597793044945661e-03,-8.922073804674732767e-01
9.310107208632235620e-01,-3.441375386490035798e-02,-8.867712132629151922e-01
1.016543459932277127e+00,-9.198852972959171981e-02,-8.581350435196858362e-01
9.945168032787837786e-01,4.841160452870366115e-02,-7.980766610063229072e-01
1.058011219522585034e+00,5.891243386665699633e-02,-9.273952877707888343e-01
1.018126781790949842e+00,7.101325971751505997e-03,-8.828659827969927987e-01
1.026531592506986446e+00,6.021416712622144202e-02,-8.139734812655960994e-01
9.761247477009271645e-01,1.027258998760687686e-01,-8.728084714998807225e-01
9.349838202798048670e-01,-1.102206465461364089e-02,-8.685377688737800916e-01
8.552107715913485064e-01,4.560452896228394531e-02,-8.633350361076475021e-01
8.900773453745077779e-01,7.018893028295050684e-02,-8.091853237611754679e-01
9.474480243564484816e-01,3.356290562448793063e-02,-8.281498703703086273e-01
1.016863759908592790e+00,8.190657500456369200e-02,-7.860229222839389962e-01
8.096086222300751256e-01,1.026686681381924621e-01,-7.825447557047036096e-01
7.602154909885003864e-01,-3.105461901067031391e-02,-8.066808657385995396e-01
6.567186730994386545e-01,-1.471112360524916007e-01,-6.249272212647173363e-01
1.029058520524070097e+00,-2.098822289300794879e-03,-6.906735061650793872e-01
1.355994685365060404e+00,3.277909523201079367e-02,-4.743581470809753453e-01
1.468248206470738504e+00,-1.221334756822710366e-02,-2.368767323601949637e-01
1.567622803700452483e+00,-4.016613226519173685e-02,-1.939549171269831784e-01
1.188912671619960948e+00,1.366424723388540707e-01,-2.666927142828190433e-01
1.007959722306645212e+00,2.215134422814010740e-01,-2.399686636385707228e-01
1.082885369306786139e+00,1.113766289685998584e-01,-3.556662811887015274e-01
1.215061683204902820e+00,-9.455983760889138945e-02,-3.560537814068516771e-01
1.376707200931683417e+00,-1.143064063770876937e-01,-1.596128194565658021e-01
1.146116091883379928e+00,3.494017890836129125e-02,-1.059757536108725806e-01
1.188777403314461800e+00,1.356870225176255995e-01,-7.241613900186846808e-02
1.176173146022216898e+00,5.749220336396467651e-02,1.274559236502055826e-01
1.244283125478083063e+00,9.406229248802085163e-03,9.040628845771184197e-03
1.278908999506255473e+00,2.630052837283888834e-02,1.558691373991318019e-01
1.269805074419376290e+00,2.986150548387078371e-02,2.264194447800926824e-01
1.165512722357933795e+00,4.467209742076790058e-02,2.318812085913195264e-01
1.168247467086174884e+00,6.127176987061451474e-02,3.350345626022347423e-01
9.324625296862756318e-01,5.830969733987982455e-03,6.124643004514153111e-01
1.027476222271150430e+00,-1.024163002606775716e-02,7.041874284482672053e-01
1.094054271244042864e+00,-1.532982176226395377e-02,6.548168713563005117e-01
1.013136422967878758e+00,2.414776414489469211e-02,6.771949763950509960e-01
9.669612845091446474e-01,-9.998460528369451303e-03,5.961008083682678427e-01
9.880730657071170597e-01,2.827830670431386723e-02,7.501548412078385963e-01
1.187341552516060883e+00,6.732403125335316429e-02,9.528472633310210993e-01
1.335545183782469003e+00,2.591597237181128555e-02,8.294231717432655193e-01
1.299775187348088723e+00,2.259775545660634988e-01,6.855178997069618640e-01
1.236893861599247080e+00,1.538174077270123286e-01,6.994111034907216640e-01
1.086039145037423159e+00,-1.270382614105648456e-01,6.843072792212184785e-01
8.548756489286146731e-01,-6.812124892152267297e-02,6.987720631264707771e-01
8.443133626456588159e-01,4.177047156688592361e-03,6.787502322522755982e-01
1.126652439043586584e+00,1.554056825534438357e-01,9.336087454002783836e-01
1.229685774736372528e+00,8.724083076097068068e-02,1.033743090850630431e+00
1.136850235440518331e+00,8.287182324536235267e-02,4.788864862579544357e-01
1.022397238383570883e+00,-6.209289044452160483e-02,6.836618389307215216e-01
9.431327300042148254e-01,-1.285241009645510524e-01,8.892160821527129722e-01
8.467720359947658038e-01,-2.371501869736178103e-01,7.294800847213274153e-01
9.049311031785495230e-01,3.616014501593883823e-02,6.717686892827813283e-01
7.038717407961209149e-01,1.712779924886957406e-01,6.964963369176702113e-01
8.372714825663167826e-01,2.430784025116757702e-02,6.502096518988179641e-01
9.355169330569964581e-01,-6.729180949197441364e-02,8.555519971122017564e-01
9.838815920128872738e-01,-6.733351270560096469e-02,6.492206336569756875e-01
1.080229477285100659e+00,3.093875765453197105e-02,8.621112779779154245e-01
9.927204817270326442e-01,7.068230704559820554e-02,7.357171373585833507e-01
7.553825827909420587e-01,3.412119608718081759e-02,6.581795383265636179e-01
7.316695119269644998e-01,3.217842183433623771e-02,7.285221053603926356e-01
7.299764312995130622e-01,-6.068381463749255439e-03,6.702018798840578828e-01
9.482397619532475508e-01,4.390833303621029249e-02,7.925687229437783365e-01
9.451056729156910308e-01,9.074208587977639073e-02,7.141196908635891738e-01
9.527973722602579576e-01,9.148062172960512439e-02,5.782713718568398553e-01
9.692327063201432447e-01,-1.039714572337805537e-01,6.871984228530190197e-01
1.042083079947937474e+00,-1.401160841798580192e-01,7.960643085093274118e-01
9.864746531474495317e-01,1.660226810309843246e-02,6.846187917251482791e-01
9.678975442072890178e-01,2.011247620100353392e-02,6.796741100239682698e-01
9.518663074450269823e-01,1.860499146466795470e-02,6.315012686897574223e-01
6.983023769257703517e-01,-2.179395944911601685e-02,6.183327412081428553e-01
6.883972545127428067e-01,-5.334056939821492371e-02,5.429270766329086229e-01
8.229608654420791369e-01,-2.120823937982271867e-02,5.014571152706197577e-01
8.895701801421540544e-01,7.367511790620813461e-02,4.514374083379335545e-01
8.860106356025235774e-01,7.278021419309176065e-02,1.409917563212574887e-01
1.175458688797910822e+00,6.744989845004398243e-02,5.566093910304095171e-01
1.263736781334230619e+00,6.605388570357849376e-02,5.606243103142085626e-01
1.332575923043678667e+00,1.996358307667405602e-02,3.326865475954884910e-01
1.091690737409015011e+00,1.599329657708793706e-02,5.336616601019655848e-01
8.289046630519494308e-01,-7.436268628605108288e-02,7.082990325437046319e-01
4.450445082015663245e-01,3.814858553000448349e-02,6.746206742539263557e-01
4.789616087877631156e-01,1.143751751363783487e-01,7.648121792956674714e-01
8.257782853049493443e-01,1.112388915544227086e-01,7.753230788016324260e-01
9.525182159664367099e-01,-3.568523237716751673e-02,9.364784766586534692e-01
9.410380442831199899e-01,-5.711024997695791916e-02,3.514369090928823880e-01
9.162042657993415551e-01,-4.702277681132663312e-02,7.521210088999900067e-01
6.594969569155685329e-01,-9.452625746071952051e-02,8.054251995987998791e-01
6.188721147096617470e-01,-1.882122302601899888e-01,7.354227234950648784e-01
6.172201825879107817e-01,-4.147564251559629489e-02,6.866624662597642370e-01
5.826727123443309342e-01,-2.198233941776886469e-02,7.116862287844853974e-01
5.205519203086355073e-01,-6.191128897187657409e-02,7.126151861145590960e-01
5.434918615250762253e-01,-3.610307632892686969e-02,7.076998764871227365e-01
5.884985517463274807e-01,-8.834653580596266848e-03,6.141606779221393531e-01
6.278730882059843088e-01,-6.716174619541988126e-03,6.450447849944948020e-01
5.350888075268473987e-01,-2.160880566448883378e-02,6.963659762441370971e-01
4.820947200069691796e-01,-2.991395162486829365e-02,7.390755942100828424e-01
5.372739023356138954e-01,-4.104079552446002199e-03,7.473249288163025250e-01
7.304323807429994320e-01,3.345747130186000045e-03,7.977888828306807234e-01
6.262416461132180867e-01,1.926178103813010667e-03,6.466352510673815113e-01
4.891476646335269352e-01,-1.305143652676830635e-01,8.597102587408781416e-01
3.679312732702667010e-01,-2.388834626146692786e-01,7.038610634727227033e-01
5.398309750864593859e-01,-1.634944347106729451e-02,6.689073534481471128e-01
7.324905430158505926e-01,1.096339652777527374e-01,7.359162826765185406e-01
8.551754108442132241e-01,4.405102757515937106e-02,7.442844666070627113e-01
6.713267304768953947e-01,-1.083863176105605425e-01,7.574598245498926907e-01
