e_vx,e_vy,e_wz,vx,vy,vz,ax,ay,az,qd1,qd3
0.0646958,-0.113822,-0.475267,1.08201,0.119628,0.00171988,-0.00845705,0.00755864,-0.355666,13.6919,11.8077
0.195728,-0.0626579,-0.299115,1.21575,-0.0852955,0.00203873,-0.00845705,0.00755864,-0.356054,13.8175,12.0589
-0.100354,0.0997493,-0.197692,1.37753,-0.103809,0.00207653,-0.00845705,0.00755864,-0.159612,13.315,12.0589
0.0346964,0.135576,-0.108429,1.14582,0.0436748,0.00183891,-0.00845705,0.00755864,-0.105976,13.0638,12.1845
-0.0439083,0.034017,0.0959093,1.18771,0.144744,0.00168814,-0.00845705,0.00755864,-0.0724161,13.315,13.0638
0.0416231,0.00843496,0.00229736,1.1757,0.0664556,0.00180616,-0.00845705,0.00755864,0.127456,13.1894,13.315
0.0534036,0.0258078,0.155256,1.24418,0.0188901,0.00188242,-0.00845705,0.00755864,0.00904079,13.1894,13.315
0.0458377,0.0297302,0.231568,1.27866,0.0360474,0.00185847,-0.00845705,0.00755864,0.155869,12.5613,13.315
-0.0613445,0.0448701,0.252291,1.26954,0.0395392,0.00185263,-0.00845705,0.00755864,0.226419,12.4357,13.6919
-0.0169505,0.0581584,0.402635,1.16514,0.0535546,0.00182509,-0.00845705,0.00755864,0.231881,12.1845,14.0687
-0.249917,-0.000931444,0.732101,1.16775,0.0701747,0.00180004,-0.00845705,0.00755864,0.335035,11.8077,14.3199
-0.0352898,-0.0051386,0.786925,0.932386,0.0129388,0.0018727,-0.00845705,0.00755864,0.612461,11.4308,14.4455
0.0106956,-0.00148308,0.827888,1.02753,-0.00240914,0.0019017,-0.00845705,0.00755864,0.70419,10.9284,14.6968
-0.106586,0.0405615,0.919338,1.09414,-0.00698997,0.00191265,-0.00845705,0.00755864,0.654817,10.8028,15.0736
-0.115343,-0.00952946,0.797391,1.01293,0.03187,0.00184883,-0.00845705,0.00755864,0.677198,10.6771,14.948
-0.0639612,0.0396969,0.952622,0.966998,-0.00262718,0.00189839,-0.00845705,0.00755864,0.596095,10.6771,14.8224
0.126909,0.0664626,1.15328,0.987832,0.0358091,0.00184135,-0.00845705,0.00755864,0.750157,10.4259,14.948
0.172215,0.0171176,0.992465,1.18679,0.0763722,0.00179179,-0.00845705,0.00755864,0.952847,10.4259,14.6968
0.0369138,0.230838,0.781121,1.33531,0.0360947,0.0018618,-0.00845705,0.00755864,0.829423,10.3003,14.5712
-0.0065877,0.0840962,0.938931,1.29802,0.235879,0.00155655,-0.00845705,0.00755864,0.685522,10.4259,14.8224
-0.117632,-0.165794,0.926631,1.23568,0.163239,0.00166297,-0.00845705,0.00755864,0.699407,10.4259,14.948
-0.230711,-0.00868668,0.9326,1.08698,-0.118757,0.00208174,-0.00845705,0.00755864,0.684312,10.4259,14.6968
-0.131358,0.0358007,0.858672,0.855373,-0.0616024,0.00198112,-0.00845705,0.00755864,0.698775,10.1747,14.4455
0.145622,0.160245,1.07678,0.844258,0.0106145,0.00187093,-0.00845705,0.00755864,0.678752,10.3003,14.5712
0.11538,0.0489117,1.2233,1.12543,0.163988,0.00165521,-0.00845705,0.00755864,0.933606,9.79785,14.3199
-0.0389778,0.0709919,0.586206,1.22899,0.0966111,0.00176363,-0.00845705,0.00755864,1.03374,9.2954,13.9431
-0.0800748,-0.0749284,0.887277,1.13619,0.0915348,0.00176575,-0.00845705,0.00755864,0.478886,10.0491,13.4406
-0.0464422,-0.0989837,1.1708,1.02284,-0.0542976,0.00198011,-0.00845705,0.00755864,0.683662,8.79294,12.9382
-0.097187,-0.181289,0.972965,0.944085,-0.121331,0.00207705,-0.00845705,0.00755864,0.889216,8.79294,13.315
0.00861081,0.147278,0.820603,0.848553,-0.230688,0.00223717,-0.00845705,0.00755864,0.729479,8.91856,13.1894
-0.236746,0.169453,0.971639,0.904631,0.0430569,0.00182535,-0.00845705,0.00755864,0.67177,8.79294,13.1894
-0.0151483,-0.0300109,0.693457,0.702551,0.17664,0.0016106,-0.00845705,0.00755864,0.696501,8.79294,13.315
0.0174066,-0.0668399,1.09905,0.837057,0.0306897,0.00184004,-0.00845705,0.00755864,0.650207,8.91856,13.315
0.0350852,-0.0352533,0.909234,0.936002,-0.0601584,0.00198378,-0.00845705,0.00755864,0.855552,8.91856,13.315
0.10841,0.0616193,1.15152,0.984366,-0.0598316,0.00198619,-0.00845705,0.00755864,0.649221,8.91856,13.0638
-0.0469581,0.0737238,0.953877,1.07996,0.0391719,0.00184178,-0.00845705,0.00755864,0.862111,8.79294,13.0638
-0.241309,0.0242114,0.882321,0.992154,0.078247,0.00177724,-0.00845705,0.00755864,0.735718,9.16978,13.0638
-0.147321,0.0277072,0.909922,0.755099,0.0398788,0.00182118,-0.00845705,0.00755864,0.658179,8.91856,13.1894
-0.137854,-0.00969257,0.847703,0.731402,0.0377555,0.00182298,-0.00845705,0.00755864,0.728522,8.79294,13.315
0.0853333,0.0527111,0.969704,0.730001,-0.000503053,0.00188092,-0.00845705,0.00755864,0.670202,8.91856,13.0638
-0.0186557,0.0870986,0.982239,0.947875,0.0511352,0.0018157,-0.00845705,0.00755864,0.792569,8.79294,13.315
-0.010538,0.0732612,0.826156,0.944387,0.0979438,0.00174449,-0.00845705,0.00755864,0.71412,8.79294,13.0638
-0.00714684,-0.122267,0.967221,0.952073,0.0987409,0.00174375,-0.00845705,0.00755864,0.578271,8.91856,13.315
0.0786837,-0.0975163,1.06387,0.969997,-0.0965801,0.00204107,-0.00845705,0.00755864,0.687198,9.04417,13.0638
-0.0181716,0.0738249,0.933102,1.04313,-0.132169,0.00209944,-0.00845705,0.00755864,0.796069,8.79294,13.315
0.108082,0.0268318,0.656684,0.986317,0.0241214,0.00185898,-0.00845705,0.00755864,0.684617,5.94566,8.8766
-0.0248705,0.0241355,0.872002,0.967715,0.0274899,0.00185275,-0.00845705,0.00755864,0.679673,9.16978,12.9382
-0.265826,-0.0161447,0.899207,0.9517,0.0258604,0.00185426,-0.00845705,0.00755864,0.631503,8.91856,13.0638
-0.175773,-0.041255,0.675338,0.698448,-0.0164693,0.00190324,-0.00845705,0.00755864,0.618332,9.2954,12.9382
-0.0361772,0.000680725,0.625057,0.688784,-0.0480906,0.00195062,-0.00845705,0.00755864,0.542927,9.42101,12.687
0.172455,0.0878667,0.565634,0.823098,-0.0149339,0.0019084,-0.00845705,0.00755864,0.501457,6.61556,8.12292
-0.0810709,0.0655871,0.220713,0.888983,0.0804541,0.00176769,-0.00845705,0.00755864,0.451437,10.0491,12.0589
0.199204,0.0570951,0.6473,0.88543,0.0795321,0.00176887,-0.00845705,0.00755864,0.140992,10.3003,12.0589
0.186054,0.0655782,0.592508,1.17491,0.0764073,0.00179102,-0.00845705,0.00755864,0.556606,10.1747,11.6821
0.204722,0.018941,0.363618,1.2632,0.0756844,0.00179742,-0.00845705,0.00755864,0.560626,9.42101,11.8077
-0.00799875,0.016479,0.759409,1.33239,0.0301198,0.00187069,-0.00845705,0.00755864,0.332687,5.77822,7.78803
-0.17624,-0.0655005,0.881349,1.09153,0.0243144,0.00186501,-0.00845705,0.00755864,0.53366,8.4161,11.6821
-0.408071,0.0685757,0.903905,0.829447,-0.0680415,0.00198933,-0.00845705,0.00755864,0.708299,8.29049,11.6821
-0.204513,0.104202,0.758144,0.444744,0.0415416,0.0018,-0.00845705,0.00755864,0.674626,8.03926,11.8077
0.137317,0.071855,0.672,0.478075,0.118024,0.001686,-0.00845705,0.00755864,0.764805,8.03926,11.5564
0.233463,-0.0397548,0.988187,0.824911,0.117531,0.0017076,-0.00845705,0.00755864,0.775328,5.27577,7.78803
0.0306604,-0.0376424,0.553513,0.952756,-0.0284237,0.00193666,-0.00845705,0.00755864,0.93647,7.41119,11.4308
0.0407401,-0.0243868,1.0319,0.941446,-0.0499351,0.0019686,-0.00845705,0.00755864,0.351437,7.15997,10.9284
-0.202471,-0.0770112,0.959789,0.91654,-0.0400373,0.00195209,-0.00845705,0.00755864,0.752122,6.5319,10.3003
-0.0647961,-0.158287,1.04214,0.660193,-0.0894948,0.00201169,-0.00845705,0.00755864,0.805419,6.15506,10.3003
-0.036141,0.0197343,0.963404,0.620289,-0.183488,0.00215185,-0.00845705,0.00755864,0.735425,6.02945,10.0491
-0.069948,-0.00606882,1.00879,0.617519,-0.036769,0.00192916,-0.00845705,0.00755864,0.686663,5.90383,9.67224
-0.125168,-0.0509396,1.00683,0.582823,-0.017539,0.00189791,-0.00845705,0.00755864,0.711686,5.90383,9.92346
-0.0670032,-0.015721,0.980579,0.521011,-0.0579404,0.00195547,-0.00845705,0.00755864,0.712619,5.77822,9.79785
-0.0269237,0.00524601,0.894374,0.543747,-0.0319575,0.00191743,-0.00845705,0.00755864,0.707695,5.65261,9.42101
-0.0107507,0.00147636,0.963487,0.588551,-0.00434738,0.00187824,-0.00845705,0.00755864,0.614164,5.65261,9.67224
-0.106332,-0.0142066,1.04307,0.627906,-0.00192885,0.00187694,-0.00845705,0.00755864,0.645045,5.40138,9.54662
-0.115379,-0.0192453,1.03386,0.535238,-0.017528,0.00189503,-0.00845705,0.00755864,0.696366,5.40138,9.2954
-0.0346462,0.00862734,1.03194,0.482309,-0.0262367,0.00190506,-0.00845705,0.00755864,0.739076,5.27577,9.42101
0.141824,0.010501,1.08745,0.537289,-7.18775e-06,0.00186858,-0.00845705,0.00755864,0.747325,5.27577,9.04417
-0.0754795,0.00816436,0.921779,0.730386,0.00891428,0.00186666,-0.00845705,0.00755864,0.79779,5.40138,9.2954
-0.144143,-0.124706,1.20255,0.626209,0.00670081,0.00186375,-0.00845705,0.00755864,0.646635,5.27577,9.2954
-0.202469,-0.199365,0.959106,0.490128,-0.12678,0.00205802,-0.00845705,0.00755864,0.85971,5.40138,9.2954
0.0114234,0.088492,0.857207,0.369741,-0.23607,0.00221654,-0.00845705,0.00755864,0.703861,5.27577,9.42101
0.142241,0.118277,1.06223,0.539941,-0.0122324,0.00188728,-0.00845705,0.00755864,0.668909,5.15015,9.2954
0.154411,0.0286883,1.07853,0.73163,0.115214,0.00170551,-0.00845705,0.00755864,0.735913,5.40138,9.54662
-0.123291,-0.107706,0.881371,0.854813,0.0505687,0.00181096,-0.00845705,0.00755864,0.744283,5.40138,9.2954
-0.176135,-0.0985951,1.0421,0.672138,-0.103265,0.0020333,-0.00845705,0.00755864,0.757465,5.40138,9.2954
-0.0562033,0.0419552,0.939449,0.480609,-0.121479,0.00204941,-0.00845705,0.00755864,0.735133,5.27577,9.42101
0.0274672,0.0960417,1.00518,0.510925,0.0096444,0.00185236,-0.00845705,0.00755864,0.652185,5.15015,9.2954
0.108005,0.085163,1.05994,0.610045,0.0963642,0.00172679,-0.00845705,0.00755864,0.692547,5.27577,9.42101
0.0941646,-0.0279087,1.16567,0.737082,0.104449,0.00172216,-0.00845705,0.00755864,0.722914,5.15015,9.2954
-0.164161,-0.123635,0.966734,0.79315,-0.010097,0.00189927,-0.00845705,0.00755864,0.854954,5.15015,9.2954
-0.145774,-0.111847,1.18871,0.590779,-0.127033,0.00206446,-0.00845705,0.00755864,0.797998,5.40138,9.42101
-0.398849,-0.0863935,1.01097,0.467181,-0.14382,0.00208248,-0.00845705,0.00755864,0.877255,5.40138,9.16978
-0.213771,-0.0256487,0.514393,0.164659,-0.13197,0.00204632,-0.00845705,0.00755864,0.783579,5.52699,9.2954
0.079202,0.162669,0.830763,0.219484,-0.0842759,0.00197728,-0.00845705,0.00755864,0.5857,5.52699,8.66733
0.218444,0.0840379,1.05112,0.552711,0.133663,0.00166677,-0.00845705,0.00755864,0.770977,5.65261,8.91856
0.0725455,0.0277967,0.641546,0.831103,0.11127,0.00171747,-0.00845705,0.00755864,0.848459,5.65261,8.79294
-0.0172776,0.0452643,0.482091,0.829403,0.0423696,0.00182187,-0.00845705,0.00755864,0.507064,5.77822,8.79294
-0.0638138,0.0452975,0.95804,0.730936,0.0453089,0.00181149,-0.00845705,0.00755864,0.309059,5.90383,8.91856
0.0156984,0.121162,0.615054,0.625408,0.0441751,0.00180687,-0.00845705,0.00755864,0.6722,6.02945,8.79294
-0.0341215,0.0136578,0.609314,0.665466,0.123421,0.00168908,-0.00845705,0.00755864,0.390685,6.15506,8.54172
-0.0596658,-0.103866,0.737945,0.642032,0.0286565,0.0018314,-0.00845705,0.00755864,0.400159,6.5319,9.16978
-0.2905,-0.146278,0.518008,0.626729,-0.1058,0.00203441,-0.00845705,0.00755864,0.515196,6.65751,8.79294
-0.157235,-0.0745488,0.284548,0.372099,-0.174819,0.00212378,-0.00845705,0.00755864,0.345429,7.15997,9.04417
0.185581,0.0806716,0.306115,0.43111,-0.151656,0.0020922,-0.00845705,0.00755864,0.247645,7.28558,8.79294
0.17002,0.205951,0.303944,0.80405,0.0330631,0.00183446,-0.00845705,0.00755864,0.252227,7.41119,8.79294
0.0922515,0.154694,0.176838,0.925477,0.205203,0.00158068,-0.00845705,0.00755864,0.201923,7.41119,8.79294
-0.194518,-0.015136,0.383692,0.913981,0.18708,0.00160747,-0.00845705,0.00755864,0.0386665,7.91365,8.79294
-0.290178,-0.120539,0.15801,0.63961,0.00856384,0.00186173,-0.00845705,0.00755864,0.29138,8.16488,8.79294
-0.0637613,0.0681963,0.25501,0.45553,-0.118679,0.00204365,-0.00845705,0.00755864,0.139304,8.16488,9.2954
-0.111572,0.0439193,0.204423,0.605797,0.0350731,0.00181949,-0.00845705,0.00755864,0.221513,8.03926,9.04417
0.151961,-0.0246127,0.190647,0.62833,0.0485256,0.00180044,-0.00845705,0.00755864,0.169147,8.29049,8.91856
0.112213,-0.113821,0.166509,0.904393,-0.017424,0.00191707,-0.00845705,0.00755864,0.175364,8.29049,9.04417
-0.0885529,-0.0231702,-0.0264376,0.934698,-0.107904,0.00205612,-0.00845705,0.00755864,0.148154,9.2954,9.54662
-0.0322546,0.027259,0.0403876,0.781168,-0.0651808,0.00198209,-0.00845705,0.00755864,-0.0210747,9.2954,9.67224
0.0178919,-0.0528924,0.194197,0.79588,0.00289931,0.00187972,-0.00845705,0.00755864,0.0213361,9.04417,9.16978
0.07994,-0.119675,-0.127824,0.846178,-0.0466277,0.00195786,-0.00845705,0.00755864,0.194836,9.2954,9.16978
-0.0631665,0.0930147,0.00497098,0.917447,-0.131741,0.00209124,-0.00845705,0.00755864,-0.0290604,9.54662,9.2954
-0.181728,0.0218897,0.131621,0.801074,0.045667,0.00181517,-0.00845705,0.00755864,0.0485271,9.2954,9.42101
0.134957,-0.0689399,0.00585922,0.663727,0.0267824,0.00183555,-0.00845705,0.00755864,0.133865,9.42101,9.54662
0.0300849,-0.0815657,-0.0328082,0.950067,-0.0613765,0.00198648,-0.00845705,0.00755864,0.00954211,9.2954,9.16978
-0.023485,-0.0387364,0.0304786,0.894891,-0.112687,0.00206098,-0.00845705,0.00755864,-0.00206651,9.67224,9.54662
-0.108293,-0.046663,0.00568134,0.845093,-0.0801472,0.00200863,-0.00845705,0.00755864,0.0636494,9.54662,9.54662
0.0332379,0.0384782,-0.143046,0.741864,-0.0790087,0.0020007,-0.00845705,0.00755864,0.0316165,9.67224,9.54662
0.101517,-0.0153926,0.0132749,0.863839,0.0129267,0.0018686,-0.00845705,0.00755864,-0.105008,9.42101,9.2954
0.0527224,-0.0575003,0.025094,0.961293,-0.00808371,0.00190632,-0.00845705,0.00755864,0.0173878,9.42101,9.42101
0.010851,-0.0495382,-0.0804189,0.945637,-0.050108,0.00196912,-0.00845705,0.00755864,0.0275788,9.42101,9.42101
-0.0365617,0.0851659,-0.147294,0.886721,-0.0782391,0.00200824,-0.00845705,0.00755864,-0.0608789,9.67224,9.2954
-0.0232572,-0.00620556,-0.0656906,0.822322,0.0521,0.00180669,-0.00845705,0.00755864,-0.0923476,9.67224,9.16978
-0.0763579,-0.0340438,-0.043277,0.831828,0.000851782,0.00188499,-0.00845705,0.00755864,-0.0470313,9.67224,9.2954
0.0214636,-0.0332632,-0.209925,0.784731,-0.0295428,0.00192825,-0.00845705,0.00755864,-0.0267643,9.67224,9.2954
-0.00712874,-0.0309946,-0.177938,0.856828,-0.0438895,0.00195435,-0.00845705,0.00755864,-0.119727,10.0491,9.2954
-0.0385908,-0.0342353,-0.335239,0.858505,-0.0487759,0.00196186,-0.00845705,0.00755864,-0.0603652,10.0491,9.04417
-0.0440918,-0.0244812,-0.422047,0.819752,-0.0533451,0.00196646,-0.00845705,0.00755864,-0.180672,10.0491,8.91856
0.00437371,-0.0233449,-0.243289,0.802925,-0.0436182,0.0019507,-0.00845705,0.00755864,-0.273457,9.54662,8.66733
0.158115,-0.0356648,-0.299883,0.820006,-0.0362999,0.00194062,-0.00845705,0.00755864,-0.124437,6.11311,5.02454
0.108587,-0.0427228,-0.412987,0.826714,-0.0422247,0.00195001,-0.00845705,0.00755864,-0.384874,8.03926,6.28067
0.0209439,0.0541551,-0.388456,0.832327,-0.0519956,0.00196517,-0.00845705,0.00755864,-0.288888,7.28558,5.52699
-0.221201,0.128555,-0.549375,0.734715,0.0504302,0.00180395,-0.00845705,0.00755864,-0.426924,7.66242,5.15015
-0.0515882,-0.0645086,-0.669371,0.443067,0.124964,0.00167337,-0.00845705,0.00755864,-0.395619,7.53681,4.89893
0.147716,-0.14558,-0.55205,0.487796,-0.0488443,0.00193967,-0.00845705,0.00755864,-0.424641,4.85697,3.18217
0.050766,-0.0810451,-0.707419,0.566946,-0.150058,0.00209794,-0.00845705,0.00755864,-0.44347,7.15997,4.6477
-0.0180052,-0.00219023,-0.741857,0.587612,-0.110646,0.00203941,-0.00845705,0.00755864,-0.436433,7.28558,4.6477
-0.0123802,0.0098426,-0.795483,0.536692,-0.0243328,0.00190544,-0.00845705,0.00755864,-0.4746,7.28558,4.6477
-0.223208,0.0146613,-0.888554,0.525092,-0.00323056,0.00187274,-0.00845705,0.00755864,-0.518944,7.41119,4.39647
0.0503039,0.00801274,-0.906086,0.308332,0.00358513,0.00184937,-0.00845705,0.00755864,-0.579623,7.28558,4.52208
0.059662,0.0100409,-0.860281,0.523948,0.00629536,0.00185822,-0.00845705,0.00755864,-0.681999,7.41119,4.01963
-0.231724,0.0164051,-0.884146,0.588632,0.00707228,0.00186093,-0.00845705,0.00755864,-0.543478,7.53681,4.39647
0.077323,0.0165061,-0.896164,0.345083,0.00901129,0.00184335,-0.00845705,0.00755864,-0.602654,7.53681,4.01963
0.0242268,-0.0321136,-0.867987,0.541346,0.0144435,0.00184691,-0.00845705,0.00755864,-0.592115,7.28558,4.14524
0.122303,0.0281292,-0.85792,0.559391,-0.0364968,0.00192525,-0.00845705,0.00755864,-0.566187,7.53681,3.7684
-0.103346,0.0883841,-0.839343,0.698842,0.0251108,0.0018402,-0.00845705,0.00755864,-0.621914,7.78803,3.89402
-0.0226173,0.0519975,-0.98611,0.554408,0.0875243,0.00173685,-0.00845705,0.00755864,-0.701836,7.78803,3.51718
-0.0289098,0.0657619,-1.07738,0.537518,0.064005,0.00177151,-0.00845705,0.00755864,-0.688659,7.91365,4.01963
-0.104915,0.0766155,-1.05253,0.518478,0.0726771,0.00175721,-0.00845705,0.00755864,-0.717083,7.66242,3.7684
-0.0358486,-0.0237782,-1.03661,0.418954,0.0852048,0.00173222,-0.00845705,0.00755864,-0.697205,7.78803,3.51718
0.0500109,-0.0269176,-1.1238,0.427314,-0.00931515,0.00187608,-0.00845705,0.00755864,-0.641513,7.91365,3.39156
0.0192959,0.00736977,-0.992546,0.527368,-0.0278259,0.00191018,-0.00845705,0.00755864,-0.696986,7.91365,3.64279
-0.0928249,0.0635666,-0.911384,0.579591,0.00622912,0.00186166,-0.00845705,0.00755864,-0.705717,7.91365,3.64279
0.00182696,0.069963,-1.14776,0.504363,0.0643303,0.00176902,-0.00845705,0.00755864,-0.665939,7.78803,3.51718
-0.020477,0.0472385,-1.02352,0.519315,0.0795722,0.0017468,-0.00845705,0.00755864,-0.776713,7.91365,3.64279
0.00579465,0.00870645,-1.04861,0.509123,0.0603628,0.00177532,-0.00845705,0.00755864,-0.660946,7.66242,3.64279
-0.0365628,0.013226,-1.02763,0.526957,0.0162028,0.00184337,-0.00845705,0.00755864,-0.684918,7.78803,3.64279
-0.026675,-0.0171927,-1.03369,0.511511,0.0158589,0.00184297,-0.00845705,0.00755864,-0.718157,7.78803,3.64279
-0.0406164,-0.0286177,-1.07056,0.506608,-0.014566,0.00188882,-0.00845705,0.00755864,-0.695819,7.91365,3.64279
-0.0687015,-0.0258272,-1.0085,0.501959,-0.0292141,0.00191075,-0.00845705,0.00755864,-0.729735,7.91365,3.89402
-0.0437096,-0.025637,-1.03739,0.466546,-0.0312753,0.00191175,-0.00845705,0.00755864,-0.648972,8.03926,4.01963
-0.165982,0.0972585,-1.03345,0.466362,-0.0356084,0.00191831,-0.00845705,0.00755864,-0.656688,8.16488,4.27086
-0.143616,0.0697789,-0.962805,0.350897,0.0841742,0.0017297,-0.00845705,0.00755864,-0.671891,8.29049,4.27086
-0.0844034,0.0451058,-1.08269,0.334337,0.0838115,0.00172925,-0.00845705,0.00755864,-0.676689,8.29049,4.01963
0.278664,0.00909954,-1.1008,0.3747,0.0600817,0.00176767,-0.00845705,0.00755864,-0.778761,8.29049,4.14524
0.177605,-0.130779,-0.804401,0.759767,0.0211499,0.00184987,-0.00845705,0.00755864,-0.785084,8.16488,4.01963
0.108376,-0.0362884,-0.545239,0.87552,-0.129363,0.00208511,-0.00845705,0.00755864,-0.670698,8.16488,4.39647
-0.0414821,0.0336326,-0.732761,0.841801,-0.0488919,0.00196103,-0.00845705,0.00755864,-0.447957,9.42101,5.77822
0.0517087,0.0179693,-0.863367,0.768856,0.0243666,0.00184553,-0.00845705,0.00755864,-0.598,9.67224,6.15506
0.120583,-0.0271322,-0.786391,0.799947,0.0133819,0.00186406,-0.00845705,0.00755864,-0.559111,10.8028,7.66242
0.168904,0.00495787,-0.750649,0.944728,-0.0337384,0.00194424,-0.00845705,0.00755864,-0.507423,10.5515,7.91365
0.11088,0.226845,-0.766313,1.05259,-0.0113883,0.00191682,-0.00845705,0.00755864,-0.527282,10.8028,8.16488
0.137448,0.152294,-0.663895,1.07613,0.223217,0.00156241,-0.00845705,0.00755864,-0.643072,10.9284,8.29049
-0.123658,0.125463,-0.706776,1.12877,0.210094,0.00158548,-0.00845705,0.00755864,-0.490799,10.8028,8.54172
0.005672,0.128492,-0.647364,0.893903,0.172165,0.00162889,-0.00845705,0.00755864,-0.556917,11.1796,8.66733
0.126119,0.0481607,-0.426611,0.923148,0.169058,0.00163536,-0.00845705,0.00755864,-0.465575,11.3052,8.91856
0.168167,-0.0343565,-0.489077,1.06751,0.0866162,0.00176908,-0.00845705,0.00755864,-0.241827,11.054,8.79294
0.326196,-0.0719613,-0.322497,1.14943,-0.0241652,0.00194202,-0.00845705,0.00755864,-0.318109,11.054,8.91856
0.250389,0.0825483,-0.151368,1.35688,-0.070362,0.00202456,-0.00845705,0.00755864,-0.250544,10.8028,8.79294
0.0338907,0.23662,-0.157254,1.46094,0.0694684,0.00181874,-0.00845705,0.00755864,-0.358551,10.8028,9.04417
-0.373229,0.108591,-0.301064,1.32819,0.271848,0.00150381,-0.00845705,0.00755864,-0.357864,10.5515,9.16978
-0.575409,-0.0858409,-0.477831,0.761095,0.190356,0.00159331,-0.00845705,0.00755864,-0.288712,10.6771,9.2954
-0.557995,-0.0434418,-0.408728,0.307897,-0.037454,0.00191158,-0.00845705,0.00755864,-0.399865,10.8028,9.2954
-0.206638,-0.0306398,0.0305932,0.0779458,-0.0537914,0.00192254,-0.00845705,0.00755864,-0.432192,10.8028,9.42101
0.00507691,-0.0399515,-0.277219,0.254551,-0.0505433,0.00192823,-0.00845705,0.00755864,-0.0683261,10.4259,9.42101
-0.0919353,0.0970278,-0.409479,0.614746,-0.0510049,0.00195058,-0.00845705,0.00755864,-0.216835,10.8028,9.16978
0.239485,0.00381965,-0.232697,0.711486,0.0846918,0.00175059,-0.00845705,0.00755864,-0.276408,10.8028,9.04417
0.264006,-0.15435,-0.375107,1.09299,0.0231891,0.00186681,-0.00845705,0.00755864,-0.11527,10.8028,8.66733
0.304056,-0.12965,-0.247215,1.24223,-0.158875,0.00215192,-0.00845705,0.00755864,-0.225555,10.5515,8.66733
0.129028,-0.105101,-0.0686055,1.40239,-0.168528,0.00217619,-0.00845705,0.00755864,-0.355384,10.6771,8.4161
-0.23948,0.137476,-0.135596,1.36766,-0.133921,0.00212161,-0.00845705,0.00755864,-0.317558,10.9284,8.54172
0.118852,0.0770382,-0.735645,0.978188,0.110809,0.00172701,-0.00845705,0.00755864,-0.370056,11.1796,8.54172
0.0421006,0.00766165,-0.558592,1.06039,0.0946799,0.00175642,-0.00845705,0.00755864,-0.515964,10.8028,8.16488
0.0465151,-0.0447353,-0.680002,1.01391,0.0225054,0.00186309,-0.00845705,0.00755864,-0.42477,11.054,8.16488
-0.0619642,-0.0868727,-0.809145,0.990251,-0.0511885,0.00197344,-0.00845705,0.00755864,-0.461028,11.3052,8.03926
-0.0476176,0.0835326,-0.788728,0.871745,-0.109899,0.00205536,-0.00845705,0.00755864,-0.54982,11.054,8.03926
-0.095155,0.149879,-0.794233,0.808282,0.0465167,0.00181431,-0.00845705,0.00755864,-0.511353,11.1796,8.03926
-0.0190757,0.0611116,-0.79009,0.756458,0.150652,0.00165325,-0.00845705,0.00755864,-0.52572,11.1796,7.91365
0.0989524,-0.0256167,-0.815613,0.815409,0.0986984,0.00173559,-0.00845705,0.00755864,-0.563631,11.054,7.78803
0.218608,-0.0395687,-0.858107,0.9474,-0.00861801,0.0019063,-0.00845705,0.00755864,-0.550145,11.1796,7.78803
-0.0062191,-0.0288909,-0.505614,1.12445,-0.050901,0.00198107,-0.00845705,0.00755864,-0.587986,11.3052,7.78803
-0.0506519,-0.0113282,-0.659604,1.05326,-0.0338541,0.00195094,-0.00845705,0.00755864,-0.544888,10.9284,7.53681
0.0026832,0.15669,-0.966339,0.940979,-0.0141591,0.00191431,-0.00845705,0.00755864,-0.595344,11.1796,7.53681
-0.0599534,0.0847941,-0.898565,0.905272,0.144271,0.00167188,-0.00845705,0.00755864,-0.700642,11.054,7.53681
-0.0717374,-0.0240366,-0.90131,0.824403,0.117748,0.00170724,-0.00845705,0.00755864,-0.637116,11.3052,7.66242
0.00141334,0.0607723,-0.903274,0.77947,0.00132254,0.00188112,-0.00845705,0.00755864,-0.621256,10.9284,7.66242
-0.028615,0.063035,-0.914912,0.821338,0.0518196,0.00180705,-0.00845705,0.00755864,-0.622488,11.3052,7.66242
0.0706574,0.00517181,-0.858027,0.814653,0.0671314,0.00178343,-0.00845705,0.00755864,-0.61239,11.1796,7.78803
-0.0224329,0.0149207,-0.860584,0.918128,0.0143606,0.00186969,-0.00845705,0.00755864,-0.581939,11.1796,7.53681
-0.0315779,0.00898939,-0.820379,0.865205,0.00808533,0.00187602,-0.00845705,0.00755864,-0.569299,11.3052,7.91365
0.110523,0.00617224,-0.889623,0.834921,-0.000357238,0.00188701,-0.00845705,0.00755864,-0.52385,11.1796,7.91365
0.0562599,0.00462117,-0.851798,0.9597,-0.00437185,0.0019006,-0.00845705,0.00755864,-0.597137,11.3052,7.66242
0.140561,0.101585,-0.889672,0.976506,-0.00466775,0.00190206,-0.00845705,0.00755864,-0.591875,11.3052,7.78803
0.0794993,0.0499893,-0.784959,1.07103,0.0930958,0.00175946,-0.00845705,0.00755864,-0.644995,11.054,7.66242
-0.00501098,-0.0088582,-0.692037,1.07825,0.068852,0.00179667,-0.00845705,0.00755864,-0.681075,11.4308,7.66242
-0.0259723,0.0314287,-0.754636,1.01563,0.00590623,0.00188837,-0.00845705,0.00755864,-0.592272,11.054,7.78803
0.0565504,0.0832123,-0.959355,0.928818,0.0278576,0.00184986,-0.00845705,0.00755864,-0.581574,11.3052,7.78803
